order_id,customer_id,product_category,product_name,quantity,unit_price,total_amount,order_date,customer_age,customer_gender,customer_city
ORD_00002929,CUST_001196,Food,Organic Tea,1,12.99,12.99,2023-06-01,67,Male,南京
ORD_00002930,CUST_001934,Food,Snack Box,2,39.61,79.22,2023-05-18,26,Male,广州
ORD_00002931,CUST_000146,Beauty,Hair Dryer,2,124.71,249.41,2023-06-13,30,Male,郑州
ORD_00002932,CUST_001822,Books,Python Programming,4,66.85,267.41,2023-01-18,30,Female,南京
ORD_00002933,CUST_001025,Clothing,Jeans,2,218.17,436.34,2023-09-05,61,Male,长沙
ORD_00002934,CUST_001777,Health,Protein Powder,3,296.49,889.47,2023-07-09,21,Female,苏州
ORD_00002935,CUST_000782,Toys,Board Game,5,163.5,817.51,2023-10-21,50,Female,武汉
ORD_00002936,CUST_000612,Sports,Basketball,4,118.97,475.89,2023-12-03,52,Female,深圳
ORD_00002937,CUST_000111,Clothing,Jacket,1,260.71,260.71,2023-04-28,32,Male,苏州
ORD_00002938,CUST_000282,Books,Python Programming,3,79.8,239.39,2023-03-15,50,Male,杭州
ORD_00002939,CUST_000702,Sports,Basketball,2,115.2,230.4,2023-09-09,43,Male,重庆
ORD_00002940,CUST_001167,Beauty,Perfume,2,21.2,42.4,2023-11-26,25,Male,苏州
ORD_00002941,CUST_000294,Home & Garden,Kitchen Set,3,517.25,1551.75,2023-03-20,22,Male,南京
ORD_00002942,CUST_001767,Health,Thermometer,2,227.06,454.11,2023-02-19,31,Female,武汉
ORD_00002943,CUST_000370,Automotive,Car Cover,5,111.31,556.54,2023-09-23,37,Male,苏州
ORD_00002944,CUST_000166,Beauty,Face Mask,3,40.23,120.68,2023-11-12,45,Female,深圳
ORD_00002945,CUST_000682,Food,Coffee Beans,4,16.85,67.38,2023-11-12,62,Female,天津
ORD_00002946,CUST_000363,Home & Garden,Kitchen Set,3,584.08,1752.23,2023-10-28,60,Male,天津
ORD_00002947,CUST_001300,Electronics,iPad,4,2857.9,11431.61,2023-02-20,46,Female,长沙
ORD_00002948,CUST_000010,Beauty,Makeup Kit,4,138.89,555.55,2023-11-03,25,Male,天津
ORD_00002949,CUST_000561,Books,Data Science,3,23.28,69.85,2023-07-24,47,Male,北京
ORD_00002950,CUST_001559,Automotive,Car Cover,1,103.68,103.68,2023-07-04,57,Female,武汉
ORD_00002951,CUST_000346,Toys,Remote Car,1,53.8,53.8,2023-01-14,60,Female,深圳
ORD_00002952,CUST_001566,Clothing,Sneakers,3,26.96,80.89,2023-12-20,48,Male,长沙
ORD_00002953,CUST_001003,Automotive,Tire Pump,1,323.36,323.36,2023-12-17,52,Male,青岛
ORD_00002954,CUST_001564,Automotive,Car Cover,1,103.7,103.7,2023-01-21,44,Female,重庆
ORD_00002955,CUST_000181,Clothing,Dress,5,211.88,1059.4,2023-12-24,18,Female,北京
ORD_00002956,CUST_001259,Beauty,Skincare Set,2,118.73,237.46,2023-04-13,43,Female,天津
ORD_00002957,CUST_001298,Beauty,Skincare Set,4,117.78,471.12,2023-02-06,19,Female,天津
ORD_00002958,CUST_000827,Beauty,Skincare Set,5,119.42,597.12,2023-10-09,42,Female,郑州
ORD_00002959,CUST_001977,Beauty,Hair Dryer,4,113.45,453.78,2023-12-25,48,Female,北京
ORD_00002960,CUST_000786,Electronics,iPhone 14,5,1907.59,9537.94,2023-05-28,54,Female,郑州
ORD_00002961,CUST_000078,Toys,Action Figure,3,172.7,518.1,2023-12-07,50,Female,天津
ORD_00002962,CUST_000409,Health,Massage Gun,4,105.91,423.65,2023-05-30,42,Male,南京
ORD_00002963,CUST_000765,Electronics,iPhone 14,2,1815.71,3631.43,2023-12-16,63,Male,广州
ORD_00002964,CUST_001827,Home & Garden,Kitchen Set,2,477.5,955.0,2023-05-12,29,Male,天津
ORD_00002965,CUST_001551,Toys,Board Game,2,118.47,236.95,2023-04-07,32,Female,武汉
ORD_00002966,CUST_000391,Electronics,Samsung Galaxy,2,4181.41,8362.82,2023-08-15,49,Female,天津
ORD_00002967,CUST_001386,Electronics,iPhone 14,1,1963.82,1963.82,2023-06-11,50,Male,西安
ORD_00002968,CUST_001284,Health,Massage Gun,3,94.67,284.01,2023-04-07,36,Male,南京
ORD_00002969,CUST_000510,Books,Machine Learning,1,22.27,22.27,2023-04-27,30,Male,南京
ORD_00002970,CUST_001421,Sports,Running Shoes,5,181.33,906.65,2023-07-23,62,Female,南京
ORD_00002971,CUST_000640,Clothing,Dress,2,207.39,414.77,2023-11-19,67,Female,天津
ORD_00002972,CUST_000211,Sports,Dumbbells,4,248.6,994.41,2023-10-01,47,Female,长沙
ORD_00002973,CUST_001031,Food,Organic Tea,5,13.77,68.84,2023-10-10,58,Male,深圳
ORD_00002974,CUST_000627,Clothing,Sneakers,3,21.92,65.75,2023-09-19,22,Male,天津
ORD_00002975,CUST_000134,Electronics,MacBook Pro,3,3996.67,11990.02,2023-06-30,54,Male,重庆
ORD_00002976,CUST_000611,Home & Garden,Vacuum Cleaner,5,359.01,1795.03,2023-01-21,57,Female,北京
ORD_00002977,CUST_000934,Health,Massage Gun,3,116.23,348.69,2023-04-26,38,Male,南京
ORD_00002978,CUST_001066,Food,Chocolate,5,79.33,396.67,2023-11-29,21,Male,青岛
ORD_00002979,CUST_001074,Home & Garden,Sofa,3,152.17,456.52,2023-11-01,68,Female,西安
ORD_00002980,CUST_000889,Health,Protein Powder,1,253.79,253.79,2023-09-14,21,Female,青岛
ORD_00002981,CUST_000275,Home & Garden,Sofa,1,118.85,118.85,2023-01-15,20,Female,上海
ORD_00002982,CUST_001847,Beauty,Face Mask,2,34.95,69.89,2023-11-01,37,Female,深圳
ORD_00002983,CUST_000736,Automotive,Dash Cam,4,187.39,749.56,2023-10-15,33,Male,郑州
ORD_00002984,CUST_000386,Clothing,Sneakers,4,28.38,113.53,2023-12-19,20,Male,天津
ORD_00002985,CUST_001942,Automotive,Car Accessories,1,316.67,316.67,2023-05-26,25,Female,南京
ORD_00002986,CUST_000827,Electronics,Samsung Galaxy,2,4776.1,9552.19,2023-12-31,42,Female,郑州
ORD_00002987,CUST_000468,Books,Machine Learning,3,27.52,82.56,2023-02-20,56,Male,长沙
ORD_00002988,CUST_001490,Clothing,Dress,1,198.41,198.41,2023-05-25,57,Female,北京
ORD_00002989,CUST_000433,Health,Massage Gun,2,88.06,176.13,2023-12-03,43,Male,西安
ORD_00002990,CUST_000045,Food,Organic Tea,3,11.47,34.42,2023-05-23,40,Male,北京
ORD_00002991,CUST_001034,Clothing,Sneakers,2,23.08,46.15,2023-10-31,46,Female,武汉
ORD_00002992,CUST_000253,Sports,Yoga Mat,3,237.77,713.32,2023-05-18,35,Male,长沙
ORD_00002993,CUST_001457,Food,Honey,5,42.52,212.58,2023-08-02,65,Female,北京
ORD_00002994,CUST_001623,Electronics,MacBook Pro,4,3272.77,13091.08,2023-01-13,25,Male,成都
ORD_00002995,CUST_000769,Food,Coffee Beans,1,19.74,19.74,2023-04-02,32,Female,苏州
ORD_00002996,CUST_000524,Automotive,Car Cover,4,100.6,402.41,2023-06-01,48,Male,成都
ORD_00002997,CUST_001096,Food,Snack Box,4,53.74,214.96,2023-06-25,35,Female,天津
ORD_00002998,CUST_000100,Food,Chocolate,4,67.85,271.38,2023-08-29,65,Female,重庆
ORD_00002999,CUST_000099,Health,Vitamins,1,31.65,31.65,2023-10-02,57,Female,天津
ORD_00003000,CUST_000222,Food,Honey,3,51.42,154.26,2023-10-27,27,Female,北京
ORD_00003001,CUST_001713,Electronics,Samsung Galaxy,3,4714.33,14143.0,2023-07-15,29,Male,武汉
ORD_00003002,CUST_000099,Health,First Aid Kit,1,80.52,80.52,2023-12-16,57,Female,天津
ORD_00003003,CUST_000238,Sports,Basketball,5,143.57,717.86,2023-03-04,55,Male,青岛
ORD_00003004,CUST_000910,Sports,Dumbbells,5,263.47,1317.35,2023-10-12,45,Female,重庆
ORD_00003005,CUST_000254,Toys,Puzzle,4,134.17,536.7,2023-03-11,39,Male,北京
ORD_00003006,CUST_000518,Beauty,Hair Dryer,3,115.41,346.22,2023-10-29,27,Female,杭州
ORD_00003007,CUST_001438,Clothing,Jacket,4,188.72,754.89,2023-09-21,55,Male,深圳
ORD_00003008,CUST_000421,Health,First Aid Kit,2,82.18,164.36,2023-09-06,43,Male,郑州
ORD_00003009,CUST_001405,Food,Coffee Beans,5,18.4,92.02,2023-04-10,37,Male,南京
ORD_00003010,CUST_000020,Home & Garden,Garden Tools,5,297.18,1485.9,2023-06-15,18,Female,武汉
ORD_00003011,CUST_000862,Health,Vitamins,3,28.88,86.63,2023-03-28,65,Female,深圳
ORD_00003012,CUST_000207,Health,Vitamins,5,33.26,166.28,2023-10-30,37,Female,长沙
ORD_00003013,CUST_001066,Home & Garden,Coffee Maker,2,389.31,778.61,2023-08-26,21,Male,青岛
ORD_00003014,CUST_001276,Food,Chocolate,2,78.03,156.07,2023-04-16,61,Female,苏州
ORD_00003015,CUST_001436,Clothing,Dress,2,219.91,439.82,2023-06-16,28,Female,郑州
ORD_00003016,CUST_000858,Clothing,T-Shirt,2,41.64,83.27,2023-07-16,57,Male,重庆
ORD_00003017,CUST_001048,Health,Massage Gun,1,122.03,122.03,2023-06-02,25,Male,苏州
ORD_00003018,CUST_001266,Clothing,Jeans,2,272.36,544.73,2023-04-12,67,Female,上海
ORD_00003019,CUST_000579,Clothing,Jeans,1,313.15,313.15,2023-10-23,56,Male,武汉
ORD_00003020,CUST_001608,Clothing,T-Shirt,3,42.11,126.32,2023-12-21,40,Male,青岛
ORD_00003021,CUST_001020,Books,Python Programming,1,82.2,82.2,2023-05-08,33,Male,北京
ORD_00003022,CUST_001248,Books,Python Programming,5,76.23,381.16,2023-03-23,25,Female,西安
ORD_00003023,CUST_001594,Books,AI Handbook,5,33.49,167.45,2023-09-27,31,Male,上海
ORD_00003024,CUST_001703,Toys,Board Game,4,159.87,639.47,2023-11-14,39,Male,天津
ORD_00003025,CUST_001993,Books,Python Programming,1,80.46,80.46,2023-08-05,32,Female,武汉
ORD_00003026,CUST_000734,Health,Thermometer,2,230.92,461.84,2023-05-21,53,Female,长沙
ORD_00003027,CUST_000840,Home & Garden,Vacuum Cleaner,1,404.56,404.56,2023-06-01,56,Female,西安
ORD_00003028,CUST_000329,Electronics,MacBook Pro,3,3069.28,9207.84,2023-10-06,50,Female,天津
ORD_00003029,CUST_001123,Beauty,Face Mask,5,44.58,222.92,2023-01-30,52,Male,上海
ORD_00003030,CUST_001865,Books,Data Science,2,34.41,68.82,2023-03-08,59,Female,重庆
ORD_00003031,CUST_001410,Beauty,Hair Dryer,1,117.0,117.0,2023-10-08,50,Female,南京
ORD_00003032,CUST_000678,Books,Web Development,4,23.2,92.8,2023-12-19,51,Female,青岛
ORD_00003033,CUST_000006,Electronics,iPhone 14,1,1655.37,1655.37,2023-07-05,43,Female,苏州
ORD_00003034,CUST_001376,Electronics,Gaming Laptop,1,766.41,766.41,2023-07-24,48,Male,武汉
ORD_00003035,CUST_001858,Clothing,Jeans,4,210.04,840.16,2023-01-09,41,Female,郑州
ORD_00003036,CUST_001711,Toys,Remote Car,1,50.37,50.37,2023-11-17,21,Male,天津
ORD_00003037,CUST_001371,Beauty,Face Mask,2,40.67,81.34,2023-12-07,66,Female,杭州
ORD_00003038,CUST_000306,Electronics,Gaming Laptop,3,734.35,2203.04,2023-11-07,52,Male,北京
ORD_00003039,CUST_001597,Toys,LEGO Set,1,22.23,22.23,2023-07-07,37,Female,广州
ORD_00003040,CUST_000154,Health,Massage Gun,5,88.7,443.5,2023-01-04,53,Male,西安
ORD_00003041,CUST_001482,Clothing,T-Shirt,3,39.04,117.13,2023-01-26,31,Male,青岛
ORD_00003042,CUST_001853,Books,AI Handbook,3,28.73,86.19,2023-09-23,21,Female,郑州
ORD_00003043,CUST_001320,Books,Machine Learning,5,28.76,143.82,2023-06-21,31,Female,重庆
ORD_00003044,CUST_000936,Home & Garden,Vacuum Cleaner,2,391.86,783.72,2023-10-02,51,Female,广州
ORD_00003045,CUST_000541,Beauty,Perfume,4,20.57,82.26,2023-06-07,21,Male,长沙
ORD_00003046,CUST_000103,Clothing,T-Shirt,4,41.43,165.73,2023-03-16,24,Female,长沙
ORD_00003047,CUST_001666,Clothing,Sweater,4,336.34,1345.37,2023-03-03,59,Female,深圳
ORD_00003048,CUST_001791,Electronics,MacBook Pro,2,3141.61,6283.22,2023-07-06,40,Female,重庆
ORD_00003049,CUST_001746,Home & Garden,Vacuum Cleaner,3,297.04,891.13,2023-11-15,45,Female,西安
ORD_00003050,CUST_000738,Automotive,Car Accessories,4,283.2,1132.82,2023-09-11,25,Female,郑州
ORD_00003051,CUST_001387,Home & Garden,Kitchen Set,5,538.46,2692.32,2023-06-30,36,Female,天津
ORD_00003052,CUST_000873,Automotive,Car Charger,1,191.58,191.58,2023-08-10,21,Male,长沙
ORD_00003053,CUST_000238,Clothing,T-Shirt,5,41.64,208.2,2023-02-18,55,Male,青岛
ORD_00003054,CUST_001744,Automotive,Dash Cam,2,247.49,494.97,2023-07-28,61,Male,重庆
ORD_00003055,CUST_001824,Electronics,MacBook Pro,5,3521.68,17608.38,2023-11-21,44,Female,成都
ORD_00003056,CUST_000020,Clothing,Dress,4,189.66,758.64,2023-12-31,18,Female,武汉
ORD_00003057,CUST_001359,Food,Honey,2,51.71,103.43,2023-11-28,34,Male,西安
ORD_00003058,CUST_000350,Home & Garden,Sofa,3,123.1,369.29,2023-05-06,26,Male,长沙
ORD_00003059,CUST_000733,Beauty,Makeup Kit,4,116.19,464.76,2023-12-27,69,Male,苏州
ORD_00003060,CUST_001957,Food,Snack Box,3,42.55,127.65,2023-04-14,34,Male,郑州
ORD_00003061,CUST_000550,Health,Massage Gun,5,92.53,462.67,2023-10-31,20,Male,重庆
ORD_00003062,CUST_000191,Sports,Yoga Mat,5,160.79,803.93,2023-04-20,66,Male,北京
ORD_00003063,CUST_001670,Home & Garden,Sofa,3,156.34,469.01,2023-01-03,25,Female,长沙
ORD_00003064,CUST_000375,Clothing,Jeans,4,244.6,978.39,2023-05-18,62,Male,成都
ORD_00003065,CUST_000821,Sports,Tennis Racket,4,430.59,1722.35,2023-10-14,49,Male,重庆
ORD_00003066,CUST_001971,Beauty,Perfume,2,15.41,30.81,2023-11-21,47,Male,长沙
ORD_00003067,CUST_000557,Sports,Dumbbells,5,206.57,1032.83,2023-02-02,67,Female,广州
ORD_00003068,CUST_001413,Beauty,Hair Dryer,4,145.4,581.62,2023-08-01,36,Male,重庆
ORD_00003069,CUST_001639,Sports,Basketball,4,137.96,551.84,2023-08-28,57,Female,重庆
ORD_00003070,CUST_001329,Automotive,Car Accessories,1,308.58,308.58,2023-02-18,41,Female,广州
ORD_00003071,CUST_000342,Clothing,Jeans,1,281.35,281.35,2023-04-05,40,Male,郑州
ORD_00003072,CUST_000272,Health,First Aid Kit,1,96.99,96.99,2023-05-25,34,Male,重庆
ORD_00003073,CUST_001488,Electronics,iPad,4,2913.71,11654.86,2023-11-21,26,Male,郑州
ORD_00003074,CUST_001931,Clothing,Sneakers,4,25.43,101.72,2023-09-10,25,Male,重庆
ORD_00003075,CUST_000213,Sports,Basketball,4,123.34,493.37,2023-09-03,18,Female,青岛
ORD_00003076,CUST_001867,Food,Organic Tea,5,13.88,69.38,2023-09-16,43,Male,上海
ORD_00003077,CUST_000989,Automotive,Car Accessories,5,304.53,1522.66,2023-07-07,19,Male,成都
ORD_00003078,CUST_001166,Health,Protein Powder,4,223.43,893.73,2023-05-05,48,Male,广州
ORD_00003079,CUST_000898,Clothing,Sweater,2,237.66,475.33,2023-08-28,52,Male,广州
ORD_00003080,CUST_001252,Sports,Dumbbells,2,284.02,568.04,2023-06-05,45,Male,苏州
ORD_00003081,CUST_001596,Sports,Running Shoes,4,136.26,545.04,2023-07-12,60,Male,成都
ORD_00003082,CUST_001253,Electronics,Samsung Galaxy,2,4813.1,9626.2,2023-08-27,40,Female,深圳
ORD_00003083,CUST_001767,Health,Protein Powder,2,315.23,630.46,2023-03-10,31,Female,武汉
ORD_00003084,CUST_001803,Health,Massage Gun,3,90.77,272.31,2023-01-01,40,Male,上海
ORD_00003085,CUST_001994,Clothing,Dress,2,214.49,428.99,2023-05-17,61,Male,广州
ORD_00003086,CUST_000990,Beauty,Face Mask,1,44.51,44.51,2023-09-13,45,Female,南京
ORD_00003087,CUST_000232,Sports,Basketball,3,139.5,418.51,2023-05-10,40,Female,杭州
ORD_00003088,CUST_000903,Electronics,MacBook Pro,2,3945.94,7891.89,2023-12-15,67,Female,成都
ORD_00003089,CUST_000130,Books,AI Handbook,4,33.94,135.75,2023-09-16,66,Male,郑州
ORD_00003090,CUST_001342,Home & Garden,Kitchen Set,4,406.17,1624.67,2023-12-17,65,Female,郑州
ORD_00003091,CUST_000026,Health,Thermometer,3,221.61,664.84,2023-04-24,62,Female,长沙
ORD_00003092,CUST_001779,Health,Protein Powder,1,256.89,256.89,2023-01-15,43,Male,长沙
ORD_00003093,CUST_001075,Automotive,Car Cover,5,108.54,542.69,2023-01-27,56,Female,深圳
ORD_00003094,CUST_001523,Toys,Remote Car,4,62.55,250.19,2023-01-30,19,Female,北京
ORD_00003095,CUST_001483,Toys,Remote Car,2,49.31,98.63,2023-02-01,68,Male,西安
ORD_00003096,CUST_000459,Health,Vitamins,5,29.13,145.67,2023-07-25,51,Female,天津
ORD_00003097,CUST_001789,Home & Garden,Sofa,3,143.48,430.44,2023-02-12,22,Male,成都
ORD_00003098,CUST_001064,Toys,Board Game,4,171.34,685.37,2023-09-16,64,Male,青岛
ORD_00003099,CUST_001410,Health,First Aid Kit,1,82.54,82.54,2023-11-15,50,Female,南京
ORD_00003100,CUST_001267,Clothing,T-Shirt,2,36.6,73.19,2023-07-09,22,Female,西安
ORD_00003101,CUST_000887,Health,Vitamins,2,32.32,64.63,2023-10-29,64,Female,苏州
ORD_00003102,CUST_001489,Books,Web Development,3,25.89,77.67,2023-10-09,50,Female,重庆
ORD_00003103,CUST_000987,Sports,Running Shoes,3,167.99,503.97,2023-01-26,47,Female,广州
ORD_00003104,CUST_001360,Health,Protein Powder,5,242.57,1212.86,2023-03-14,46,Male,南京
ORD_00003105,CUST_001314,Sports,Dumbbells,3,283.24,849.73,2023-06-20,62,Male,深圳
ORD_00003106,CUST_000305,Toys,Puzzle,4,119.23,476.94,2023-12-04,28,Male,南京
ORD_00003107,CUST_001827,Food,Snack Box,5,45.22,226.1,2023-04-25,29,Male,天津
ORD_00003108,CUST_000112,Electronics,iPhone 14,3,1917.22,5751.67,2023-05-31,54,Female,杭州
ORD_00003109,CUST_001318,Clothing,Sneakers,4,28.07,112.27,2023-11-14,24,Female,武汉
ORD_00003110,CUST_001036,Beauty,Hair Dryer,2,122.48,244.96,2023-11-29,39,Female,广州
ORD_00003111,CUST_001745,Beauty,Face Mask,2,43.86,87.73,2023-09-30,30,Female,青岛
ORD_00003112,CUST_001781,Clothing,Sneakers,2,22.68,45.37,2023-04-02,25,Female,天津
ORD_00003113,CUST_000154,Automotive,Dash Cam,3,190.43,571.28,2023-04-27,53,Male,西安
ORD_00003114,CUST_001007,Home & Garden,Kitchen Set,2,451.53,903.06,2023-02-14,65,Female,郑州
ORD_00003115,CUST_000494,Home & Garden,Sofa,1,144.79,144.79,2023-11-03,55,Female,长沙
ORD_00003116,CUST_001987,Home & Garden,Coffee Maker,5,403.62,2018.1,2023-02-04,35,Female,杭州
ORD_00003117,CUST_000104,Toys,LEGO Set,2,27.23,54.45,2023-07-16,37,Female,郑州
ORD_00003118,CUST_000457,Toys,Puzzle,1,116.18,116.18,2023-09-30,34,Female,成都
ORD_00003119,CUST_001318,Sports,Dumbbells,4,198.12,792.47,2023-12-18,24,Female,武汉
ORD_00003120,CUST_000826,Books,Web Development,5,22.81,114.07,2023-09-14,21,Female,西安
ORD_00003121,CUST_000162,Beauty,Perfume,2,17.34,34.67,2023-10-19,37,Female,南京
ORD_00003122,CUST_000910,Automotive,Car Accessories,1,307.79,307.79,2023-10-25,45,Female,重庆
ORD_00003123,CUST_001174,Beauty,Makeup Kit,1,144.82,144.82,2023-02-23,64,Male,上海
ORD_00003124,CUST_000181,Beauty,Face Mask,4,38.46,153.83,2023-09-20,18,Female,北京
ORD_00003125,CUST_000916,Home & Garden,Kitchen Set,1,448.31,448.31,2023-11-26,67,Male,武汉
ORD_00003126,CUST_000244,Beauty,Face Mask,3,41.12,123.36,2023-10-29,19,Male,天津
ORD_00003127,CUST_001527,Food,Honey,3,59.9,179.7,2023-03-16,26,Female,杭州
ORD_00003128,CUST_000037,Clothing,T-Shirt,5,37.64,188.19,2023-04-13,26,Female,北京
ORD_00003129,CUST_000827,Sports,Basketball,2,140.14,280.27,2023-11-14,42,Female,郑州
ORD_00003130,CUST_000074,Toys,Puzzle,3,148.41,445.24,2023-06-30,19,Female,长沙
ORD_00003131,CUST_001125,Electronics,iPhone 14,2,2037.16,4074.31,2023-07-04,34,Female,上海
ORD_00003132,CUST_001692,Electronics,Gaming Laptop,2,771.77,1543.55,2023-08-13,50,Male,长沙
ORD_00003133,CUST_001622,Food,Chocolate,3,79.4,238.2,2023-05-03,40,Female,郑州
ORD_00003134,CUST_001973,Food,Snack Box,4,48.83,195.33,2023-11-17,36,Male,深圳
ORD_00003135,CUST_001306,Home & Garden,Garden Tools,2,290.07,580.14,2023-05-13,56,Female,郑州
ORD_00003136,CUST_001823,Toys,LEGO Set,2,28.16,56.33,2023-03-23,19,Male,天津
ORD_00003137,CUST_001152,Books,Data Science,2,25.06,50.12,2023-05-11,60,Female,重庆
ORD_00003138,CUST_001341,Health,Vitamins,5,25.56,127.78,2023-11-16,47,Male,西安
ORD_00003139,CUST_000935,Home & Garden,Sofa,1,152.73,152.73,2023-11-25,65,Male,重庆
ORD_00003140,CUST_000745,Electronics,iPad,1,2940.41,2940.41,2023-05-15,55,Male,长沙
ORD_00003141,CUST_001673,Books,Machine Learning,3,23.77,71.3,2023-10-11,56,Male,苏州
ORD_00003142,CUST_001730,Beauty,Perfume,2,15.65,31.3,2023-12-08,69,Female,西安
ORD_00003143,CUST_000680,Toys,Puzzle,2,128.29,256.57,2023-10-16,65,Female,郑州
ORD_00003144,CUST_001572,Food,Snack Box,3,42.06,126.19,2023-10-29,67,Female,深圳
ORD_00003145,CUST_001229,Beauty,Hair Dryer,5,131.05,655.26,2023-09-29,61,Male,重庆
ORD_00003146,CUST_001468,Health,Vitamins,5,29.0,144.99,2023-10-21,66,Male,西安
ORD_00003147,CUST_000745,Health,Thermometer,2,194.42,388.83,2023-02-25,55,Male,长沙
ORD_00003148,CUST_000927,Clothing,Jeans,1,279.79,279.79,2023-03-18,21,Male,西安
ORD_00003149,CUST_000200,Automotive,Dash Cam,4,187.51,750.05,2023-02-24,28,Male,成都
ORD_00003150,CUST_001350,Books,Machine Learning,1,22.59,22.59,2023-03-26,39,Male,深圳
ORD_00003151,CUST_000005,Home & Garden,Sofa,3,143.12,429.35,2023-10-20,35,Female,成都
ORD_00003152,CUST_000728,Food,Coffee Beans,1,18.73,18.73,2023-05-09,55,Female,广州
ORD_00003153,CUST_001976,Automotive,Car Accessories,5,333.24,1666.2,2023-04-29,33,Female,天津
ORD_00003154,CUST_000598,Toys,Puzzle,4,102.23,408.93,2023-05-13,54,Female,西安
ORD_00003155,CUST_001070,Sports,Yoga Mat,1,177.8,177.8,2023-06-26,68,Male,武汉
ORD_00003156,CUST_001438,Clothing,T-Shirt,1,43.01,43.01,2023-01-04,55,Male,深圳
ORD_00003157,CUST_000094,Clothing,Sneakers,5,22.27,111.37,2023-05-08,59,Female,重庆
ORD_00003158,CUST_001009,Clothing,Dress,5,201.83,1009.16,2023-05-16,26,Female,长沙
ORD_00003159,CUST_001684,Health,Thermometer,1,178.85,178.85,2023-01-05,69,Female,青岛
ORD_00003160,CUST_001521,Health,Massage Gun,4,127.68,510.73,2023-03-22,28,Female,天津
ORD_00003161,CUST_000839,Clothing,T-Shirt,5,42.55,212.76,2023-03-04,52,Female,郑州
ORD_00003162,CUST_000521,Food,Snack Box,3,41.8,125.41,2023-01-31,46,Male,上海
ORD_00003163,CUST_000402,Books,Python Programming,2,82.7,165.4,2023-08-31,55,Female,西安
ORD_00003164,CUST_000248,Sports,Tennis Racket,1,396.64,396.64,2023-02-19,33,Female,成都
ORD_00003165,CUST_000442,Beauty,Perfume,2,20.2,40.41,2023-01-01,66,Male,郑州
ORD_00003166,CUST_001689,Automotive,Tire Pump,1,362.32,362.32,2023-03-20,29,Male,成都
ORD_00003167,CUST_000391,Health,Thermometer,1,202.77,202.77,2023-07-09,49,Female,天津
ORD_00003168,CUST_000693,Clothing,T-Shirt,3,34.51,103.52,2023-11-12,28,Male,苏州
ORD_00003169,CUST_001551,Sports,Basketball,1,108.2,108.2,2023-12-11,32,Female,武汉
ORD_00003170,CUST_000096,Food,Coffee Beans,1,17.35,17.35,2023-04-25,67,Female,南京
ORD_00003171,CUST_001716,Health,Protein Powder,4,255.12,1020.49,2023-12-11,59,Female,深圳
ORD_00003172,CUST_001206,Clothing,Jeans,5,213.48,1067.4,2023-11-20,27,Male,杭州
ORD_00003173,CUST_001582,Beauty,Makeup Kit,5,114.41,572.04,2023-10-19,67,Female,北京
ORD_00003174,CUST_000937,Health,Vitamins,2,34.8,69.59,2023-01-16,56,Female,成都
ORD_00003175,CUST_001207,Toys,LEGO Set,1,20.29,20.29,2023-05-07,38,Female,杭州
ORD_00003176,CUST_000276,Beauty,Face Mask,1,35.69,35.69,2023-08-20,64,Female,南京
ORD_00003177,CUST_000009,Toys,Board Game,1,151.72,151.72,2023-11-17,26,Female,苏州
ORD_00003178,CUST_001508,Electronics,iPad,5,3075.99,15379.94,2023-08-12,36,Female,西安
